episode,outcome,reward,loss,epsilon,buffer,moves
4685,L,16.1,0.089,0.01,50000,80
4686,W,15.06,0.093,0.01,50000,63
4687,W,9.24,0.11,0.01,50000,36
4688,L,6.97,0.122,0.01,50000,30
4689,W,13.9,0.121,0.01,50000,48
4690,W,8.7,0.098,0.01,50000,25
4691,L,13.77,0.082,0.01,50000,53
4692,W,8.6,0.121,0.01,50000,34
4693,W,12.79,0.113,0.01,50000,69
4694,W,16.16,0.12,0.01,50000,79
4695,L,11.65,0.138,0.01,50000,58
4696,W,9.86,0.089,0.01,50000,31
4697,L,5.69,0.108,0.01,50000,30
4698,W,21.14,0.126,0.01,50000,72
4699,L,8.52,0.118,0.01,50000,33
4700,W,8.57,0.134,0.01,50000,31
4701,D,15.78,0.119,0.01,50000,81
4702,W,18.16,0.12,0.01,50000,77
4703,W,10.13,0.124,0.01,50000,32
4704,W,16.91,0.081,0.01,50000,55
4705,L,9.81,0.072,0.01,50000,41
4706,W,19.54,0.111,0.01,50000,76
4707,D,15.04,0.108,0.01,50000,81
4708,L,3.99,0.147,0.01,50000,32
4709,L,10.93,0.097,0.01,50000,49
4710,W,14.89,0.143,0.01,50000,43
4711,L,14.22,0.127,0.01,50000,72
4712,W,17.07,0.097,0.01,50000,76
4713,D,15.56,0.097,0.01,50000,81
4714,W,13.25,0.133,0.01,50000,71
4715,L,14.52,0.096,0.01,50000,57
4716,W,14.5,0.136,0.01,50000,45
4717,W,4.01,0.151,0.01,50000,17
4718,L,10.6,0.074,0.01,50000,64
4719,L,4.04,0.119,0.01,50000,19
4720,W,15.14,0.135,0.01,50000,56
4721,L,9.48,0.163,0.01,50000,29
4722,W,11.53,0.078,0.01,50000,35
4723,D,16.15,0.106,0.01,50000,81
4724,W,11.15,0.141,0.01,50000,42
4725,D,19.63,0.084,0.01,50000,81
4726,L,12.33,0.122,0.01,50000,52
4727,W,14.14,0.133,0.01,50000,46
4728,L,8.14,0.121,0.01,50000,36
4729,W,10.59,0.132,0.01,50000,32
4730,D,13.9,0.186,0.01,50000,81
4731,L,7.91,0.161,0.01,50000,49
4732,L,5.83,0.111,0.01,50000,26
4733,L,3.22,0.135,0.01,50000,28
4734,L,11.53,0.101,0.01,50000,52
4735,W,14.38,0.108,0.01,50000,49
4736,W,15.4,0.157,0.01,50000,59
4737,L,14.22,0.103,0.01,50000,58
4738,L,5.98,0.159,0.01,50000,27
4739,W,13.08,0.106,0.01,50000,47
4740,W,20.69,0.12,0.01,50000,54
4741,W,6.93,0.175,0.01,50000,19
4742,W,5.65,0.139,0.01,50000,28
4743,W,17.87,0.144,0.01,50000,77
4744,W,14.21,0.095,0.01,50000,47
4745,W,16.97,0.091,0.01,50000,59
4746,L,8.26,0.083,0.01,50000,33
4747,W,7.7,0.125,0.01,50000,31
4748,W,16.46,0.105,0.01,50000,60
4749,W,6.56,0.108,0.01,50000,25
4750,W,10.83,0.102,0.01,50000,34
4751,L,8.31,0.14,0.01,50000,46
4752,D,13.43,0.092,0.01,50000,81
4753,W,18.51,0.076,0.01,50000,77
4754,W,16.19,0.162,0.01,50000,48
4755,L,16.1,0.092,0.01,50000,69
4756,D,19.49,0.083,0.01,50000,81
4757,W,15.72,0.059,0.01,50000,80
4758,L,14.64,0.115,0.01,50000,59
4759,D,19.91,0.126,0.01,50000,81
4760,W,8.16,0.155,0.01,50000,42
4761,D,14.32,0.134,0.01,50000,81
4762,D,15.14,0.121,0.01,50000,81
4763,D,16.35,0.107,0.01,50000,81
4764,L,8.18,0.092,0.01,50000,36
4765,W,15.38,0.126,0.01,50000,57
4766,D,14.0,0.139,0.01,50000,81
4767,W,8.99,0.138,0.01,50000,28
4768,W,9.04,0.113,0.01,50000,41
4769,L,11.8,0.085,0.01,50000,52
4770,W,15.55,0.141,0.01,50000,54
4771,L,11.12,0.124,0.01,50000,65
4772,D,10.93,0.129,0.01,50000,81
4773,W,14.87,0.13,0.01,50000,80
4774,W,11.19,0.111,0.01,50000,73
4775,W,17.55,0.118,0.01,50000,46
4776,L,7.92,0.132,0.01,50000,38
4777,W,14.28,0.148,0.01,50000,42
4778,W,18.34,0.101,0.01,50000,57
4779,D,19.0,0.12,0.01,50000,81
4780,W,17.02,0.125,0.01,50000,80
4781,W,16.11,0.086,0.01,50000,53
4782,W,16.27,0.181,0.01,50000,40
4783,W,12.0,0.125,0.01,50000,45
4784,W,13.83,0.102,0.01,50000,68
4785,W,17.33,0.153,0.01,50000,80
4786,D,17.1,0.102,0.01,50000,81
4787,W,19.72,0.156,0.01,50000,80
4788,W,12.35,0.081,0.01,50000,53
4789,W,10.56,0.11,0.01,50000,51
4790,W,11.57,0.132,0.01,50000,47
4791,W,7.05,0.099,0.01,50000,27
4792,W,15.53,0.09,0.01,50000,45
4793,W,2.12,0.151,0.01,50000,11
4794,W,15.25,0.12,0.01,50000,57
4795,D,13.46,0.106,0.01,50000,81
4796,L,11.1,0.113,0.01,50000,67
4797,W,12.86,0.173,0.01,50000,41
4798,D,14.1,0.102,0.01,50000,81
4799,W,14.52,0.129,0.01,50000,59
4800,W,11.59,0.107,0.01,50000,39
4801,W,16.13,0.112,0.01,50000,54
4802,W,11.48,0.1,0.01,50000,40
4803,L,19.27,0.115,0.01,50000,79
4804,L,11.82,0.187,0.01,50000,49
4805,L,13.95,0.131,0.01,50000,77
4806,W,17.78,0.159,0.01,50000,68
4807,L,8.57,0.1,0.01,50000,33
4808,W,20.23,0.108,0.01,50000,70
4809,D,16.01,0.117,0.01,50000,81
4810,W,15.06,0.087,0.01,50000,48
4811,W,10.47,0.09,0.01,50000,47
4812,W,6.52,0.162,0.01,50000,35
4813,L,1.83,0.134,0.01,50000,15
4814,W,13.94,0.165,0.01,50000,67
4815,W,5.32,0.106,0.01,50000,27
4816,W,8.74,0.098,0.01,50000,28
4817,W,15.05,0.136,0.01,50000,76
4818,L,5.49,0.101,0.01,50000,34
4819,L,11.2,0.114,0.01,50000,65
4820,W,11.88,0.135,0.01,50000,43
4821,W,16.21,0.135,0.01,50000,53
4822,L,5.68,0.122,0.01,50000,32
4823,W,14.83,0.11,0.01,50000,59
4824,L,13.08,0.141,0.01,50000,78
4825,W,16.12,0.103,0.01,50000,56
4826,W,4.9,0.132,0.01,50000,25
4827,L,12.23,0.118,0.01,50000,65
4828,W,15.31,0.113,0.01,50000,77
4829,L,12.68,0.178,0.01,50000,72
4830,W,6.14,0.105,0.01,50000,26
4831,W,10.54,0.13,0.01,50000,46
4832,L,11.47,0.118,0.01,50000,43
4833,W,2.74,0.107,0.01,50000,17
4834,W,10.8,0.15,0.01,50000,43
4835,W,15.68,0.144,0.01,50000,42
4836,W,13.23,0.087,0.01,50000,47
4837,W,11.87,0.145,0.01,50000,42
4838,W,8.53,0.138,0.01,50000,26
4839,W,5.99,0.081,0.01,50000,26
4840,W,18.18,0.119,0.01,50000,81
4841,L,12.45,0.101,0.01,50000,60
4842,W,18.96,0.105,0.01,50000,47
4843,W,14.63,0.139,0.01,50000,80
4844,W,16.43,0.079,0.01,50000,80
4845,W,13.04,0.115,0.01,50000,42
4846,L,6.36,0.12,0.01,50000,38
4847,W,17.89,0.123,0.01,50000,47
4848,W,17.46,0.131,0.01,50000,60
4849,L,8.2,0.122,0.01,50000,39
4850,L,14.79,0.106,0.01,50000,51
4851,W,15.88,0.069,0.01,50000,66
4852,W,11.86,0.127,0.01,50000,49
4853,L,10.55,0.106,0.01,50000,54
4854,W,10.84,0.106,0.01,50000,45
4855,W,8.53,0.09,0.01,50000,25
4856,L,2.81,0.17,0.01,50000,19
4857,L,14.02,0.095,0.01,50000,73
4858,L,15.13,0.102,0.01,50000,75
4859,L,15.58,0.114,0.01,50000,79
4860,W,14.78,0.144,0.01,50000,63
4861,W,18.13,0.091,0.01,50000,75
4862,W,6.87,0.136,0.01,50000,26
4863,D,14.8,0.117,0.01,50000,81
4864,W,8.42,0.122,0.01,50000,31
4865,L,12.44,0.112,0.01,50000,45
4866,L,13.99,0.145,0.01,50000,55
4867,W,14.1,0.12,0.01,50000,46
4868,D,17.01,0.098,0.01,50000,81
4869,L,11.35,0.114,0.01,50000,55
4870,D,15.42,0.11,0.01,50000,81
4871,W,4.66,0.156,0.01,50000,17
4872,L,9.37,0.149,0.01,50000,44
4873,L,8.37,0.107,0.01,50000,35
4874,W,3.43,0.131,0.01,50000,15
4875,W,12.74,0.152,0.01,50000,42
4876,W,16.17,0.148,0.01,50000,46
4877,L,18.21,0.108,0.01,50000,81
4878,W,14.95,0.133,0.01,50000,55
4879,L,12.12,0.202,0.01,50000,44
4880,W,12.15,0.171,0.01,50000,53
4881,W,13.5,0.135,0.01,50000,45
4882,W,13.08,0.147,0.01,50000,46
4883,W,9.73,0.122,0.01,50000,35
4884,W,5.96,0.137,0.01,50000,22
4885,W,17.48,0.135,0.01,50000,48
4886,L,9.47,0.118,0.01,50000,47
4887,L,9.86,0.111,0.01,50000,52
4888,L,4.6,0.069,0.01,50000,25
4889,D,18.22,0.111,0.01,50000,81
4890,W,18.01,0.082,0.01,50000,58
4891,W,10.74,0.102,0.01,50000,35
4892,L,0.96,0.145,0.01,50000,16
4893,W,16.45,0.142,0.01,50000,53
4894,W,14.96,0.11,0.01,50000,50
4895,W,15.35,0.157,0.01,50000,57
4896,W,12.55,0.152,0.01,50000,38
4897,W,12.12,0.081,0.01,50000,37
4898,W,8.24,0.142,0.01,50000,31
4899,L,14.81,0.152,0.01,50000,61
4900,D,18.49,0.077,0.01,50000,81
4901,L,8.6,0.086,0.01,50000,35
4902,L,11.24,0.075,0.01,50000,56
4903,W,7.63,0.109,0.01,50000,28
4904,L,16.29,0.077,0.01,50000,69
4905,L,12.8,0.125,0.01,50000,50
4906,W,16.55,0.138,0.01,50000,52
4907,L,6.47,0.13,0.01,50000,33
4908,W,13.67,0.096,0.01,50000,46
4909,W,10.86,0.079,0.01,50000,36
4910,L,10.87,0.087,0.01,50000,52
4911,L,15.17,0.128,0.01,50000,73
4912,D,13.35,0.097,0.01,50000,81
4913,W,13.69,0.107,0.01,50000,51
4914,W,12.39,0.173,0.01,50000,40
4915,L,13.87,0.137,0.01,50000,64
4916,L,6.04,0.159,0.01,50000,32
4917,W,11.37,0.117,0.01,50000,49
4918,W,9.82,0.093,0.01,50000,35
4919,L,11.73,0.093,0.01,50000,47
4920,W,10.37,0.116,0.01,50000,29
4921,L,12.54,0.097,0.01,50000,51
4922,W,6.09,0.159,0.01,50000,19
4923,W,15.64,0.135,0.01,50000,59
4924,W,13.49,0.192,0.01,50000,65
4925,W,9.92,0.127,0.01,50000,39
4926,W,13.22,0.156,0.01,50000,43
4927,W,5.91,0.085,0.01,50000,28
4928,W,10.83,0.137,0.01,50000,29
4929,L,7.15,0.101,0.01,50000,37
4930,W,4.29,0.101,0.01,50000,19
4931,W,15.53,0.155,0.01,50000,42
4932,W,13.18,0.093,0.01,50000,46
4933,W,14.76,0.14,0.01,50000,71
4934,W,18.27,0.121,0.01,50000,66
4935,L,11.81,0.155,0.01,50000,46
4936,W,4.49,0.111,0.01,50000,18
4937,W,13.03,0.076,0.01,50000,43
4938,W,11.71,0.09,0.01,50000,71
4939,W,15.4,0.102,0.01,50000,76
4940,D,16.11,0.106,0.01,50000,81
4941,D,17.38,0.101,0.01,50000,81
4942,L,11.19,0.153,0.01,50000,48
4943,D,14.57,0.164,0.01,50000,81
4944,W,12.97,0.092,0.01,50000,44
4945,W,14.3,0.114,0.01,50000,42
4946,W,16.33,0.106,0.01,50000,77
4947,L,9.15,0.133,0.01,50000,44
4948,L,7.87,0.085,0.01,50000,28
4949,W,20.49,0.095,0.01,50000,75
4950,D,15.22,0.09,0.01,50000,81
4951,W,14.17,0.1,0.01,50000,49
4952,W,6.44,0.125,0.01,50000,19
4953,W,12.85,0.122,0.01,50000,68
4954,W,14.48,0.124,0.01,50000,79
4955,W,13.61,0.125,0.01,50000,57
4956,W,14.16,0.141,0.01,50000,55
4957,L,2.17,0.099,0.01,50000,27
4958,W,11.16,0.133,0.01,50000,52
4959,W,4.54,0.15,0.01,50000,15
4960,D,15.7,0.161,0.01,50000,81
4961,L,13.74,0.104,0.01,50000,50
4962,W,13.81,0.112,0.01,50000,51
4963,L,5.36,0.122,0.01,50000,28
4964,L,13.85,0.117,0.01,50000,60
4965,D,13.37,0.139,0.01,50000,81
4966,L,6.8,0.094,0.01,50000,29
4967,L,12.11,0.132,0.01,50000,39
4968,W,18.21,0.142,0.01,50000,48
4969,D,17.49,0.11,0.01,50000,81
4970,W,14.22,0.144,0.01,50000,47
4971,W,9.56,0.091,0.01,50000,42
4972,L,7.35,0.087,0.01,50000,24
4973,W,11.2,0.089,0.01,50000,48
4974,L,14.28,0.106,0.01,50000,68
4975,D,16.07,0.139,0.01,50000,81
4976,W,12.06,0.106,0.01,50000,48
4977,L,5.55,0.124,0.01,50000,30
4978,L,11.73,0.121,0.01,50000,59
4979,W,17.24,0.101,0.01,50000,63
4980,D,16.59,0.068,0.01,50000,81
4981,D,14.26,0.088,0.01,50000,81
4982,W,15.27,0.109,0.01,50000,44
4983,W,10.56,0.138,0.01,50000,28
4984,W,15.81,0.113,0.01,50000,44
4985,L,14.18,0.101,0.01,50000,43
4986,W,7.03,0.103,0.01,50000,27
4987,W,12.63,0.116,0.01,50000,59
4988,W,5.93,0.136,0.01,50000,23
4989,W,11.79,0.123,0.01,50000,42
4990,W,13.72,0.109,0.01,50000,39
4991,W,16.93,0.1,0.01,50000,65
4992,L,10.36,0.133,0.01,50000,46
4993,W,16.03,0.126,0.01,50000,50
4994,L,13.27,0.115,0.01,50000,51
4995,L,8.03,0.091,0.01,50000,38
4996,W,5.62,0.114,0.01,50000,25
4997,W,12.17,0.104,0.01,50000,36
4998,W,12.17,0.092,0.01,50000,36
4999,L,7.87,0.12,0.01,50000,36
5000,L,14.58,0.128,0.01,50000,67
5001,L,14.48,0.21,0.01,50000,51
5002,L,11.51,0.105,0.01,50000,54
5003,D,17.03,0.162,0.01,50000,81
5004,W,8.9,0.132,0.01,50000,31
5005,L,11.38,0.119,0.01,50000,78
5006,L,10.56,0.188,0.01,50000,37
5007,L,14.12,0.211,0.01,50000,69
5008,W,17.02,0.205,0.01,50000,62
5009,W,15.53,0.118,0.01,50000,81
5010,W,14.9,0.127,0.01,50000,34
5011,W,16.17,0.128,0.01,50000,74
5012,W,17.2,0.129,0.01,50000,58
5013,L,6.6,0.115,0.01,50000,27
5014,W,10.09,0.093,0.01,50000,28
5015,W,12.19,0.131,0.01,50000,41
5016,W,13.78,0.102,0.01,50000,38
5017,W,15.51,0.107,0.01,50000,58
5018,W,3.04,0.093,0.01,50000,21
5019,W,12.78,0.106,0.01,50000,55
5020,L,13.87,0.145,0.01,50000,67
5021,W,16.09,0.146,0.01,50000,76
5022,W,16.39,0.092,0.01,50000,73
5023,D,14.13,0.087,0.01,50000,81
5024,L,11.79,0.158,0.01,50000,72
5025,L,1.27,0.109,0.01,50000,15
5026,W,7.39,0.093,0.01,50000,25
5027,D,13.9,0.084,0.01,50000,81
5028,L,0.54,0.115,0.01,50000,15
5029,L,14.86,0.138,0.01,50000,72
5030,L,6.47,0.171,0.01,50000,38
5031,D,15.95,0.113,0.01,50000,81
5032,W,6.11,0.135,0.01,50000,27
5033,W,15.97,0.134,0.01,50000,46
5034,W,17.72,0.087,0.01,50000,75
5035,W,14.7,0.126,0.01,50000,51
5036,W,8.28,0.113,0.01,50000,35
5037,L,14.59,0.16,0.01,50000,47
5038,D,13.92,0.099,0.01,50000,81
5039,L,14.57,0.167,0.01,50000,79
5040,W,15.44,0.108,0.01,50000,81
5041,W,10.27,0.127,0.01,50000,32
5042,D,13.28,0.124,0.01,50000,81
5043,L,17.72,0.088,0.01,50000,81
5044,W,13.45,0.118,0.01,50000,49
5045,L,9.24,0.094,0.01,50000,28
5046,L,5.99,0.064,0.01,50000,23
5047,L,13.35,0.136,0.01,50000,79
5048,W,21.58,0.14,0.01,50000,74
5049,L,12.75,0.091,0.01,50000,51
5050,L,13.71,0.146,0.01,50000,49
5051,L,15.26,0.134,0.01,50000,73
5052,W,10.92,0.172,0.01,50000,36
5053,L,13.49,0.101,0.01,50000,71
5054,W,14.3,0.147,0.01,50000,63
5055,W,11.72,0.143,0.01,50000,37
5056,L,11.97,0.15,0.01,50000,76
5057,W,15.89,0.117,0.01,50000,56
5058,L,3.11,0.157,0.01,50000,19
5059,W,14.38,0.125,0.01,50000,65
5060,D,17.21,0.181,0.01,50000,81
5061,W,12.52,0.086,0.01,50000,54
5062,L,13.77,0.207,0.01,50000,73
5063,W,2.36,0.111,0.01,50000,16
5064,W,10.45,0.132,0.01,50000,36
5065,W,18.32,0.095,0.01,50000,59
5066,L,6.75,0.121,0.01,50000,34
5067,D,19.75,0.128,0.01,50000,81
5068,L,8.71,0.121,0.01,50000,42
5069,W,3.99,0.142,0.01,50000,13
5070,W,5.14,0.129,0.01,50000,17
5071,W,9.96,0.167,0.01,50000,41
5072,W,8.67,0.199,0.01,50000,24
5073,W,2.96,0.096,0.01,50000,13
5074,W,18.76,0.09,0.01,50000,60
5075,W,2.96,0.187,0.01,50000,13
5076,W,15.11,0.089,0.01,50000,69
5077,W,10.7,0.14,0.01,50000,59
5078,L,14.32,0.147,0.01,50000,52
5079,W,17.85,0.134,0.01,50000,62
5080,W,6.12,0.106,0.01,50000,23
5081,W,11.63,0.122,0.01,50000,36
5082,W,13.56,0.125,0.01,50000,58
5083,W,13.64,0.149,0.01,50000,56
5084,L,10.14,0.118,0.01,50000,47
5085,D,17.6,0.098,0.01,50000,81
5086,W,15.15,0.165,0.01,50000,55
5087,W,9.73,0.143,0.01,50000,38
5088,W,12.63,0.132,0.01,50000,56
5089,W,2.96,0.141,0.01,50000,13
5090,L,7.03,0.085,0.01,50000,39
5091,L,7.93,0.105,0.01,50000,33
5092,W,6.7,0.11,0.01,50000,24
5093,D,14.92,0.121,0.01,50000,81
5094,W,13.71,0.113,0.01,50000,73
5095,D,16.22,0.155,0.01,50000,81
5096,L,6.93,0.122,0.01,50000,35
5097,L,7.66,0.161,0.01,50000,40
5098,D,14.59,0.113,0.01,50000,81
5099,W,12.1,0.147,0.01,50000,34
5100,D,12.0,0.152,0.01,50000,81
5101,L,13.18,0.157,0.01,50000,63
5102,W,9.3,0.184,0.01,50000,34
5103,D,17.55,0.131,0.01,50000,81
5104,W,14.32,0.14,0.01,50000,79
5105,D,13.83,0.14,0.01,50000,81
5106,W,11.8,0.123,0.01,50000,81
5107,D,17.66,0.116,0.01,50000,81
5108,L,4.47,0.151,0.01,50000,22
5109,W,15.27,0.073,0.01,50000,50
5110,W,12.14,0.148,0.01,50000,61
5111,W,12.3,0.106,0.01,50000,32
5112,L,6.13,0.195,0.01,50000,44
5113,W,11.43,0.08,0.01,50000,47
5114,W,15.15,0.134,0.01,50000,45
5115,W,9.67,0.139,0.01,50000,27
5116,W,10.05,0.124,0.01,50000,33
5117,L,11.36,0.088,0.01,50000,45
5118,D,14.07,0.133,0.01,50000,81
5119,W,7.96,0.112,0.01,50000,24
5120,D,18.89,0.164,0.01,50000,81
5121,L,16.84,0.147,0.01,50000,72
5122,L,13.57,0.147,0.01,50000,55
5123,W,10.71,0.077,0.01,50000,30
5124,L,14.6,0.11,0.01,50000,75
5125,L,7.69,0.122,0.01,50000,40
5126,D,14.6,0.129,0.01,50000,81
5127,L,10.11,0.109,0.01,50000,50
5128,L,6.49,0.123,0.01,50000,29
5129,W,16.46,0.158,0.01,50000,56
5130,L,14.75,0.184,0.01,50000,78
5131,W,16.97,0.133,0.01,50000,72
5132,W,12.24,0.078,0.01,50000,40
5133,L,3.79,0.105,0.01,50000,23
5134,L,13.59,0.112,0.01,50000,74
5135,W,11.97,0.117,0.01,50000,55
5136,L,14.49,0.101,0.01,50000,76
5137,L,11.62,0.137,0.01,50000,42
5138,L,9.74,0.133,0.01,50000,75
5139,D,17.56,0.114,0.01,50000,81
5140,D,16.29,0.159,0.01,50000,81
5141,L,14.42,0.118,0.01,50000,58
5142,L,14.13,0.094,0.01,50000,49
5143,L,8.3,0.093,0.01,50000,78
5144,W,16.53,0.141,0.01,50000,80
5145,L,12.57,0.119,0.01,50000,75
5146,D,14.97,0.113,0.01,50000,81
5147,L,8.71,0.18,0.01,50000,37
5148,L,10.79,0.132,0.01,50000,63
5149,L,15.75,0.09,0.01,50000,57
5150,W,17.57,0.139,0.01,50000,70
5151,W,11.74,0.12,0.01,50000,79
5152,W,8.46,0.092,0.01,50000,31
5153,L,6.01,0.124,0.01,50000,36
5154,L,8.41,0.115,0.01,50000,38
5155,L,11.65,0.16,0.01,50000,47
5156,D,16.17,0.151,0.01,50000,81
5157,D,16.07,0.154,0.01,50000,81
5158,W,13.79,0.143,0.01,50000,55
5159,W,16.07,0.126,0.01,50000,46
5160,L,14.49,0.109,0.01,50000,77
5161,L,7.48,0.134,0.01,50000,33
5162,L,3.86,0.1,0.01,50000,25
5163,L,3.25,0.159,0.01,50000,27
5164,D,12.5,0.108,0.01,50000,81
5165,W,14.84,0.12,0.01,50000,60
5166,W,17.63,0.102,0.01,50000,66
5167,W,11.76,0.071,0.01,50000,40
5168,D,20.4,0.197,0.01,50000,81
5169,W,15.62,0.17,0.01,50000,73
5170,L,15.1,0.101,0.01,50000,61
5171,D,13.07,0.106,0.01,50000,81
5172,W,13.88,0.127,0.01,50000,47
5173,W,11.8,0.077,0.01,50000,38
5174,W,13.26,0.107,0.01,50000,42
5175,L,12.26,0.161,0.01,50000,51
5176,D,16.81,0.148,0.01,50000,81
5177,D,11.1,0.101,0.01,50000,81
5178,W,11.8,0.161,0.01,50000,48
5179,L,10.33,0.104,0.01,50000,50
5180,D,15.26,0.079,0.01,50000,81
5181,W,14.27,0.105,0.01,50000,77
5182,W,12.82,0.138,0.01,50000,81
5183,D,21.05,0.079,0.01,50000,81
5184,D,16.33,0.084,0.01,50000,81
5185,L,5.52,0.102,0.01,50000,27
5186,L,5.28,0.142,0.01,50000,30
5187,D,17.17,0.112,0.01,50000,81
5188,W,16.49,0.199,0.01,50000,58
5189,L,15.27,0.121,0.01,50000,63
5190,D,15.61,0.112,0.01,50000,81
5191,L,9.57,0.163,0.01,50000,40
5192,D,15.78,0.106,0.01,50000,81
5193,D,13.98,0.157,0.01,50000,81
5194,L,9.0,0.09,0.01,50000,50
5195,D,13.17,0.112,0.01,50000,81
5196,L,7.92,0.124,0.01,50000,27
5197,L,5.66,0.137,0.01,50000,28
5198,W,15.7,0.122,0.01,50000,53
5199,L,14.01,0.149,0.01,50000,75
5200,W,5.02,0.082,0.01,50000,20
5201,W,13.87,0.109,0.01,50000,74
5202,W,7.67,0.119,0.01,50000,31
5203,W,8.74,0.131,0.01,50000,34
5204,W,10.13,0.14,0.01,50000,43
5205,L,11.77,0.113,0.01,50000,70
5206,L,13.23,0.104,0.01,50000,43
5207,W,15.0,0.118,0.01,50000,40
5208,W,14.83,0.093,0.01,50000,62
5209,L,14.35,0.097,0.01,50000,75
5210,L,8.43,0.103,0.01,50000,37
5211,W,19.03,0.094,0.01,50000,52
5212,D,12.73,0.122,0.01,50000,81
5213,L,2.11,0.158,0.01,50000,20
5214,D,13.69,0.103,0.01,50000,81
5215,W,12.04,0.145,0.01,50000,34
5216,L,11.45,0.096,0.01,50000,80
5217,W,16.8,0.141,0.01,50000,80
5218,W,14.4,0.11,0.01,50000,57
5219,L,8.98,0.123,0.01,50000,42
5220,L,9.93,0.139,0.01,50000,45
5221,W,18.19,0.079,0.01,50000,62
5222,W,5.64,0.076,0.01,50000,32
5223,D,19.55,0.135,0.01,50000,81
5224,W,10.74,0.141,0.01,50000,43
5225,W,17.33,0.15,0.01,50000,78
5226,L,13.65,0.1,0.01,50000,76
5227,D,10.08,0.143,0.01,50000,81
5228,W,8.22,0.117,0.01,50000,32
5229,L,9.42,0.102,0.01,50000,44
5230,W,3.38,0.127,0.01,50000,20
5231,W,16.6,0.145,0.01,50000,59
5232,L,3.8,0.109,0.01,50000,26
5233,L,6.93,0.136,0.01,50000,47
5234,W,12.77,0.097,0.01,50000,72
5235,L,12.66,0.103,0.01,50000,60
5236,L,17.17,0.088,0.01,50000,57
5237,W,1.84,0.169,0.01,50000,19
5238,D,16.56,0.167,0.01,50000,81
5239,L,12.41,0.108,0.01,50000,68
5240,W,15.78,0.121,0.01,50000,50
5241,L,13.96,0.099,0.01,50000,55
5242,L,12.66,0.118,0.01,50000,64
5243,D,14.97,0.178,0.01,50000,81
5244,L,9.12,0.066,0.01,50000,37
5245,W,13.84,0.116,0.01,50000,69
5246,L,12.39,0.107,0.01,50000,41
5247,L,14.23,0.123,0.01,50000,63
5248,W,14.67,0.129,0.01,50000,63
5249,W,16.19,0.14,0.01,50000,75
5250,D,10.79,0.132,0.01,50000,81
5251,W,14.53,0.109,0.01,50000,68
5252,W,16.71,0.138,0.01,50000,44
5253,W,11.38,0.123,0.01,50000,38
5254,W,7.1,0.152,0.01,50000,36
5255,D,15.97,0.116,0.01,50000,81
5256,D,18.5,0.119,0.01,50000,81
5257,L,5.5,0.121,0.01,50000,25
5258,W,11.82,0.156,0.01,50000,53
5259,W,17.09,0.118,0.01,50000,74
5260,L,12.55,0.111,0.01,50000,45
5261,W,14.88,0.122,0.01,50000,51
5262,W,12.55,0.123,0.01,50000,51
5263,W,16.55,0.097,0.01,50000,72
5264,W,14.38,0.13,0.01,50000,58
5265,W,16.02,0.115,0.01,50000,81
5266,W,8.98,0.127,0.01,50000,47
5267,L,5.49,0.089,0.01,50000,27
5268,W,12.43,0.126,0.01,50000,49
5269,W,17.26,0.111,0.01,50000,56
5270,W,15.61,0.109,0.01,50000,80
5271,D,15.51,0.104,0.01,50000,81
5272,W,4.7,0.115,0.01,50000,21
5273,W,16.8,0.103,0.01,50000,81
5274,W,10.08,0.086,0.01,50000,47
5275,W,9.0,0.117,0.01,50000,45
5276,L,16.32,0.087,0.01,50000,76
5277,W,14.67,0.09,0.01,50000,46
5278,W,10.85,0.131,0.01,50000,48
5279,W,5.9,0.147,0.01,50000,25
5280,L,10.04,0.131,0.01,50000,40
5281,L,9.53,0.093,0.01,50000,38
5282,D,12.84,0.115,0.01,50000,81
5283,L,16.1,0.148,0.01,50000,65
5284,W,6.99,0.131,0.01,50000,27
5285,L,6.92,0.108,0.01,50000,44
5286,D,17.79,0.138,0.01,50000,81
5287,W,11.85,0.099,0.01,50000,37
5288,W,10.83,0.161,0.01,50000,34
5289,W,15.54,0.14,0.01,50000,69
5290,D,12.12,0.121,0.01,50000,81
5291,L,13.53,0.137,0.01,50000,79
5292,W,7.48,0.109,0.01,50000,29
5293,W,14.76,0.124,0.01,50000,81
5294,L,10.34,0.118,0.01,50000,70
5295,L,5.4,0.097,0.01,50000,29
5296,L,5.4,0.14,0.01,50000,29
5297,W,13.02,0.087,0.01,50000,45
5298,W,14.52,0.09,0.01,50000,59
5299,L,13.0,0.123,0.01,50000,70
5300,L,12.9,0.15,0.01,50000,53
5301,W,19.6,0.115,0.01,50000,50
5302,L,12.08,0.139,0.01,50000,69
5303,W,9.78,0.091,0.01,50000,48
5304,L,6.01,0.124,0.01,50000,25
5305,W,12.41,0.095,0.01,50000,49
5306,L,3.74,0.101,0.01,50000,25
5307,W,18.13,0.104,0.01,50000,54
5308,L,13.01,0.193,0.01,50000,37
5309,L,13.5,0.16,0.01,50000,49
5310,L,12.54,0.069,0.01,50000,53
5311,W,15.09,0.142,0.01,50000,52
5312,W,17.18,0.078,0.01,50000,59
5313,L,13.73,0.161,0.01,50000,68
5314,L,6.56,0.101,0.01,50000,35
5315,W,7.28,0.064,0.01,50000,36
5316,D,12.09,0.119,0.01,50000,81
5317,W,16.62,0.118,0.01,50000,52
5318,L,12.18,0.133,0.01,50000,53
5319,W,14.4,0.1,0.01,50000,48
